product_id,product_name,category,price,product_url,description,front_image_url,model_image_url,additional_images,new_model_image_url,detected_skin_color_rgb,detected_gender_freq
product_306,Smarty Pants,pants for women,₹764,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-night-suit/30826482/buy,"Cash in absolute comfort and style by getting your hands on this set. The entire range of night suit by this label is all things cozy and feminine.
VANumber: smnsp-1114a

Top Features
Round neck
Short sleeves

Pyjamas Features
Slip-on",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/X8oTYy8f_9586e8ede999410e851df62b59c15f3f.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/ZeBa7hRk_c519be6a3b184f4eab4aacce71c7d7bd.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/uMGMeckX_5e9dc971a5bc4209877784cdfe2d7063.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/tyMZNWce_ebcb95c40ee64a6c83b8b85e6908d9ed.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/X8oTYy8f_9586e8ede999410e851df62b59c15f3f.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/X8oTYy8f_9586e8ede999410e851df62b59c15f3f.jpg","(192, 156, 133)",Women
product_307,Smarty Pants,pants for women,₹571,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-printed-cotton-lounge-pants/21450338/buy,"Printed cotton mid-rise cropped lounge pants, has slip-on closure, 2 pockets
VAN: SMPJ-847E",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21450338/2023/1/6/6003bcb1-7fa0-46b0-90b2-3e59e85661f21673020161367SmartyPantswomenscottonpeachcoloraztecprintloungewearpajama4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21450338/2023/1/6/f24bbeb8-bd35-4cea-aeda-7e76007713801673020161436SmartyPantswomenscottonpeachcoloraztecprintloungewearpajama1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21450338/2023/1/6/a4da68b8-2ad1-4917-a35d-b9e5ef23e55c1673020161451SmartyPantswomenscottonpeachcoloraztecprintloungewearpajama2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21450338/2023/1/6/55845f67-5275-489e-a645-9f00a53bb0bf1673020161397SmartyPantswomenscottonpeachcoloraztecprintloungewearpajama3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/21450338/2023/1/6/6003bcb1-7fa0-46b0-90b2-3e59e85661f21673020161367SmartyPantswomenscottonpeachcoloraztecprintloungewearpajama4.jpg",,Invalid URL,Women
product_308,CAVA,pants for women,₹1619,https://www.myntra.com/tights/cava/cava-purple-all-day-flex-flare-pants/31797687/buy,Blue solid ankle-length high-rise gym tights has an elasticated waistband with slip-on closure and a 1side pocket,,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/30/uvRr0Qi4_ba06d5ee371845e88e320b0c63ec5005.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/30/NotPlIns_81e6f5e7d9d441dabd35c2886dfbc0a1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/30/Llb2tBJA_d966ceb57a9d4cc9b0862fb86818becf.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/30/uvRr0Qi4_ba06d5ee371845e88e320b0c63ec5005.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/NOVEMBER/30/uvRr0Qi4_ba06d5ee371845e88e320b0c63ec5005.jpg","(170, 134, 113)",Women
product_309,FableStreet,pants for women,₹1832,https://www.myntra.com/trousers/fablestreet/fablestreet-women-grey-livin-straight-fit-cropped-pants/13766274/buy,"Grey solid trousers
Slip-on closure
Straight fit
Mid rise
Nylon Rayon Knit
Regular length
Non-transparent
Breathable
Extra stretch
2 back pockets
2 slant pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13766274/2024/2/12/0e99eec1-8b8a-4f87-9066-50d0eb533ae01707730231663-FableStreet-Women-LivIn-Straight-Fit-Solid-4-Way-Stretch-Reg-6.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13766274/2024/2/12/bd11108f-3f0a-489a-a537-b000822574521707730231740-FableStreet-Women-LivIn-Straight-Fit-Solid-4-Way-Stretch-Reg-1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13766274/2024/2/12/a46ed3e8-ae6d-40ba-91ff-4288679a0abe1707730231725-FableStreet-Women-LivIn-Straight-Fit-Solid-4-Way-Stretch-Reg-2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13766274/2024/2/12/adc7b1b3-0279-4f14-addd-651e721de37a1707730231677-FableStreet-Women-LivIn-Straight-Fit-Solid-4-Way-Stretch-Reg-5.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/13766274/2024/2/12/0e99eec1-8b8a-4f87-9066-50d0eb533ae01707730231663-FableStreet-Women-LivIn-Straight-Fit-Solid-4-Way-Stretch-Reg-6.jpg",,Invalid URL,Women
product_310,Smarty Pants,pants for women,₹584,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-printed-mid-rise-cotton-lounge-pants/32563795/buy,"Blue abstract printed lounge pants, has an inner elasticated waistband with drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/kE8EIs9i_76ce4e889bee43ee9a5e442033303a41.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/r2vqcRfQ_703844a6addc4491ac7a97f11fc11778.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/6JFluiul_f20c3a13e8e8477d9b1e2cf762b4804d.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/tu40lUwc_666312c9964e433e8d3d691c30b82f0c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/kE8EIs9i_76ce4e889bee43ee9a5e442033303a41.jpg",,Invalid URL,Women
product_311,Bewakoof,pants for women,₹899,https://www.myntra.com/track-pants/bewakoof/bewakoof-women-cotton-relaxed-fit-track-pants/25965024/buy,"Black solid relaxed-fit mid-rise track pants, has an elasticated waistband with drawstring closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/1c10b34f-fc76-49cb-9056-c5a82d30d9c11700556053404BewakoofWomenCottonRelaxed-FitTrackPants4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/eea0e800-676f-49ab-ab14-62096ef5af1f1700556053420BewakoofWomenCottonRelaxed-FitTrackPants1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/95c8e16d-61bd-4364-b681-db7ce5002e121700556053412BewakoofWomenCottonRelaxed-FitTrackPants2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/7b0016e2-b96e-4f8e-b3d5-0d1852de7a1a1700556053395BewakoofWomenCottonRelaxed-FitTrackPants3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25965024/2023/11/21/1c10b34f-fc76-49cb-9056-c5a82d30d9c11700556053404BewakoofWomenCottonRelaxed-FitTrackPants4.jpg",,Invalid URL,Women
product_312,Smarty Pants,pants for women,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-comfort-flared-lint-free-formal-trousers/30826606/buy,"Grey knitted formal
Flared
Brand Fit: comfort
Mid-rise
Length: regular
Pattern: solid
Flat-front, with no pleats design
Feature: lint free
2 pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/ko2jvdh1_e7a0ecd22ef3491fb9d3dc7034e179b9.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/yobyLpRs_2ba535f761954af7b8dd96e684d30145.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/CT8D8hRO_2b1294e8bd074a008c9461da98d9674c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/b1WwnXy5_a0595717824841a89e25c5567f931a0c.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2024/SEPTEMBER/2/ko2jvdh1_e7a0ecd22ef3491fb9d3dc7034e179b9.jpg",,Invalid URL,Women
product_313,Smarty Pants,pants for women,₹764,https://www.myntra.com/night-suits/smarty+pants/smarty-pants-women-round-neck-night-suit/32564397/buy,"You can simply unfurl yourself into the embrace of this night suit to unwind after a long day at work. This one is crafted with the softest fabric to leave you feeling light and airy.
VANumber: smnsp-1039c

T-shirt Features
Round neck
Short sleeves

Pyjamas Features
Slip-on",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/wP4dgs1n_c97613d648154fa9b08ddb51c66f9ad8.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/0uWlEdsu_08e6029d4d8948b79860fcbb28fc1070.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/Tmy3MRrp_bed0818fdf1248dc8697ce2dd9f395b8.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/C0DA3vJ5_746ad218b0fe419486438096632d7482.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/wP4dgs1n_c97613d648154fa9b08ddb51c66f9ad8.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/wP4dgs1n_c97613d648154fa9b08ddb51c66f9ad8.jpg","(193, 156, 132)",Women
product_314,Smarty Pants,pants for women,₹584,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-cotton-printed-lounge-pants/32563809/buy,"Conversational printed
2 Pockets
Drawstring Closure
Regular Length
Inner Elasticated Waistband",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/lG5hUTHX_6ec531ab0fce49709c60381de2a5e858.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/Gbp1VozB_13348d4922b54354abc296a03ad4e286.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/wtfUUkvl_fb5c2dabc42a4b3bba1c0833bb4ffc7f.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/uPJqsz8x_81a9faa83d104dcc954b1c31625e8078.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/30/lG5hUTHX_6ec531ab0fce49709c60381de2a5e858.jpg",,Invalid URL,Women
product_315,Smarty Pants,pants for women,₹584,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-floral-printed-cotton-mid-rise-lounge-pants/32563822/buy,"Green floral printed mid rise lounge pants, has elasticated waistband and slip on closure with 2 pockets detail",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/tBs0bJ13_891b67c137eb4ee2a9ea2d0d73eece12.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/RcsgLhdL_9ee1572b2781437d873a39670ebd8511.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/vWETpMGU_40782499d6f14a6abb79b5ba2abff346.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/xufYrqGp_88f4a67d2f3c4292b843d3336c0d8a47.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/2025/JANUARY/29/tBs0bJ13_891b67c137eb4ee2a9ea2d0d73eece12.jpg",,Invalid URL,Women
product_316,Smarty Pants,pants for women,₹719,https://www.myntra.com/trousers/smarty+pants/smarty-pants-women-textured-comfort-flared-lint-free-formal-trousers/30826611/buy,"Rose gold knitted formal
Flared
Brand Fit: comfort
Mid-rise
Length: regular
Pattern: textured solid
Flat-front, with no pleats design
Feature: lint free
Na pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30826611/2024/9/14/cadd12b1-235d-43b9-b53d-056117ff85321726309967608-Smarty-Pants-Women-Textured-Comfort-Flared-Lint-Free-Formal--4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30826611/2024/9/14/14471b4d-f01c-447c-b174-2d78340af55e1726309967712-Smarty-Pants-Women-Textured-Comfort-Flared-Lint-Free-Formal--1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30826611/2024/9/14/c9f8039b-70cc-464f-9576-55afc54c54011726309967678-Smarty-Pants-Women-Textured-Comfort-Flared-Lint-Free-Formal--2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30826611/2024/9/14/0a3982e3-1e9b-42fa-8483-bb0e7af482ec1726309967642-Smarty-Pants-Women-Textured-Comfort-Flared-Lint-Free-Formal--3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/30826611/2024/9/14/cadd12b1-235d-43b9-b53d-056117ff85321726309967608-Smarty-Pants-Women-Textured-Comfort-Flared-Lint-Free-Formal--4.jpg",,Invalid URL,Women
product_317,Smarty Pants,pants for women,₹597,https://www.myntra.com/lounge-pants/smarty+pants/smarty-pants-women-ribbed-cotton-lounge-pants/26103850/buy,"Olive green ribbed Lounge Pants, has an inner elasticated waistband with slip-on closure and two pockets",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103850/2023/11/28/b5763e87-28e7-400f-b853-96cd9d934ed11701169021254SmartyPantswomenscottonribolivecolorloungepant4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103850/2023/11/28/ffdcc55f-14bd-4c7c-8966-1abc827ce3551701169021285SmartyPantswomenscottonribolivecolorloungepant1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103850/2023/11/28/74de209b-c99b-49f4-9642-0dacd30edf5c1701169021261SmartyPantswomenscottonribolivecolorloungepant2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103850/2023/11/28/7eeff7ec-66e1-4aa2-b40e-60ce14dc9dba1701169021245SmartyPantswomenscottonribolivecolorloungepant3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/26103850/2023/11/28/b5763e87-28e7-400f-b853-96cd9d934ed11701169021254SmartyPantswomenscottonribolivecolorloungepant4.jpg",,Invalid URL,Women
product_318,Jockey,pajamas for women,MRP₹ 899,https://www.myntra.com/lounge-pants/jockey/jockey-environment-friendly-micro-modal-fiber-relaxed-fit-pyjama-rx76/25830938/buy,"Relaxed fit
Comfortable waistband with drawstrings
Convenient side pockets
Label free for all day comfort",,"https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25830938/2024/1/29/d108f10c-1895-49b7-b854-ed75d5dac7231706532035299JockeyWomenEnvironmentFriendlyStraightFitMicroModalLoungePan4.jpg","https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25830938/2024/1/29/9d9c993c-83d7-4699-b716-355c6ef9d40c1706532035267JockeyWomenEnvironmentFriendlyStraightFitMicroModalLoungePan1.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25830938/2024/1/29/8e6e6f9f-02aa-4713-a617-99061a038c931706532035278JockeyWomenEnvironmentFriendlyStraightFitMicroModalLoungePan2.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25830938/2024/1/29/b0e0881e-e378-4629-b15b-6f5e6ef886661706532035288JockeyWomenEnvironmentFriendlyStraightFitMicroModalLoungePan3.jpg;https://assets.myntassets.com/h_720,q_90,w_540/v1/assets/images/25830938/2024/1/29/d108f10c-1895-49b7-b854-ed75d5dac7231706532035299JockeyWomenEnvironmentFriendlyStraightFitMicroModalLoungePan4.jpg",,Invalid URL,Women
